Lifespan,partType,microstructure,coolingRate,quenchTime,forgeTime,smallDefects,largeDefects,sliverDefects,seedLocation,castType
1836.5233377925704,Block,equiGrain,8,0.6627246149546808,8.612853627314998,1,0,0,Bottom,Continuous
1602.1199685973372,Nozzle,colGrain,20,1.9377427326976784,2.993526147420482,19,0,0,Bottom,Die
1506.7694811471524,Blade,equiGrain,7,2.2653727700915125,4.243175438887265,2,0,0,Bottom,Continuous
2016.66713513118,Block,singleGrain,8,1.7971813539497632,7.326845328703351,0,0,0,Top,Die
1816.9518344303383,Block,equiGrain,5,1.1422656440532652,5.222961929375194,0,0,0,Top,Die
424.1253372283358,Blade,singleGrain,25,0.6102178491309802,7.95759572894291,20,0,3,Bottom,Die
2167.4340880251725,Nozzle,equiGrain,15,3.912653827235517,1.124510360148853,11,0,0,Bottom,Continuous
886.8048836257669,Nozzle,equiGrain,29,3.898138122915255,9.914787009508588,19,0,0,Bottom,Die
1662.846393169904,Block,colGrain,17,2.8515097108640304,7.866530257069846,15,2,0,Top,Die
863.4905849705161,Block,singleGrain,27,3.3847788808003365,4.526291455252211,12,0,0,Top,Investment
1698.7521778681826,Valve,colGrain,13,2.616335986079863,9.094751467857051,10,0,0,Top,Investment
407.5164682050512,Blade,singleGrain,25,2.5066833350890305,8.412906440582905,18,0,0,Top,Investment
1036.260969108502,Block,singleGrain,24,0.6994222085519064,3.117402702682997,19,0,0,Top,Die
857.0729114143197,Nozzle,singleGrain,27,2.472600321303536,9.29520405546439,19,0,0,Bottom,Investment
2136.414486562149,Block,singleGrain,7,4.151545307641227,5.664361459515435,1,0,0,Bottom,Continuous
1512.561546027947,Blade,singleGrain,8,4.054772250855397,4.8512713439868,3,0,0,Top,Die
1139.284545515732,Blade,equiGrain,22,3.856880135766447,5.7154342633910336,16,0,0,Bottom,Continuous
1773.1883809133196,Nozzle,singleGrain,8,3.452426771643391,4.713102420181718,1,0,0,Top,Investment
1854.4214143369672,Valve,colGrain,12,3.984728699364953,1.5229032499172617,11,0,0,Top,Die
897.5589298353303,Nozzle,equiGrain,24,3.126014635481493,4.061211879746227,23,0,0,Top,Continuous
714.9792754797993,Block,singleGrain,28,2.7276816437717644,1.8689422459807103,25,0,0,Top,Investment
1154.1977397555645,Valve,colGrain,21,0.6233219755733799,3.6445934351935536,18,0,0,Top,Continuous
1526.9286435213946,Nozzle,colGrain,19,4.202797493291724,7.7074901388208925,17,0,0,Bottom,Continuous
1497.4525201251913,Block,equiGrain,20,0.9586716429605088,2.3903345591767646,18,0,0,Top,Die
994.0935802301752,Block,singleGrain,27,0.9924088289139928,6.442025037267066,16,0,0,Bottom,Continuous
1489.1216706143991,Blade,equiGrain,15,1.087640868168223,1.707390140717018,9,0,0,Top,Investment
867.3689527999769,Nozzle,singleGrain,28,4.1573695553100425,9.607713023378295,17,0,0,Top,Die
2083.0528091216306,Nozzle,colGrain,11,3.8964393316236814,3.046481858051852,10,0,0,Bottom,Continuous
1573.1913747899505,Valve,equiGrain,5,4.011560596875518,6.519713922408513,3,0,0,Top,Die
872.8672412813169,Block,singleGrain,29,4.447267912981143,7.666720522715817,18,0,0,Top,Continuous
1545.4498364491128,Blade,singleGrain,8,4.737394770376781,6.654024437128583,0,0,0,Bottom,Investment
541.5351089853607,Blade,singleGrain,24,4.732212396663617,4.750946381143674,21,0,0,Bottom,Investment
1400.769295457722,Block,colGrain,17,3.164914519741308,1.0640198506360805,18,0,0,Top,Investment
1512.736238117924,Nozzle,equiGrain,21,4.843594250899288,7.40421710634466,22,0,0,Top,Die
1891.589959187326,Nozzle,equiGrain,10,3.1812919570203206,1.24796606332961,0,0,0,Bottom,Die
509.40492005401455,Blade,singleGrain,29,2.977886176316839,2.796666836026777,20,0,0,Bottom,Die
407.1670863858957,Blade,equiGrain,24,4.646622119680981,9.955156362536847,21,0,0,Top,Continuous
836.668906659337,Blade,equiGrain,19,0.641425449706359,1.1218570457730288,18,0,0,Top,Investment
1908.691101589408,Nozzle,singleGrain,5,3.8176676657307382,7.750192285405051,0,0,0,Top,Die
1313.2473864354542,Nozzle,equiGrain,20,4.425927132667425,1.3268194288703383,21,0,0,Top,Investment
1369.6529117559014,Blade,colGrain,6,2.1165105741184256,6.469617027759334,0,0,0,Top,Continuous
1565.1191030736054,Block,colGrain,21,2.379719635987839,2.8603285105717755,23,0,0,Bottom,Continuous
1545.8552942280817,Nozzle,equiGrain,16,4.778263604500074,5.966966608229077,19,0,0,Top,Continuous
2052.112470500197,Nozzle,colGrain,11,1.2175864420331977,5.181089164113558,10,0,0,Top,Continuous
921.860979576898,Blade,equiGrain,23,1.5465788561785931,5.184328970717258,18,0,0,Top,Investment
1566.386964010821,Block,equiGrain,22,2.213287729537583,9.233384585623824,16,0,0,Bottom,Investment
1988.919524749848,Block,singleGrain,6,2.5924757124537248,8.458418415408406,5,1,0,Top,Die
322.28928687465645,Blade,singleGrain,27,1.181496404977044,8.362039333886273,25,0,0,Top,Continuous
1548.3182846659952,Blade,singleGrain,6,4.903023312786891,2.767083975110238,2,0,0,Bottom,Die
2044.6803933201315,Nozzle,singleGrain,8,3.7806110257790007,8.198423119081088,0,0,0,Bottom,Die
845.4562996528246,Block,colGrain,29,1.709492162973107,7.652197723717121,17,0,8,Bottom,Die
2094.622988248408,Nozzle,singleGrain,12,1.0372110452405163,2.4895002286915324,10,0,0,Bottom,Continuous
1972.381707140825,Block,colGrain,14,1.455175844871381,6.712870299275442,12,0,0,Top,Investment
2016.948721641793,Block,equiGrain,11,3.806832239982096,6.557050325529546,10,1,0,Top,Investment
1488.6022688510106,Nozzle,equiGrain,23,3.658845028680122,2.9491877891453675,24,0,0,Bottom,Continuous
1169.4646199006363,Blade,singleGrain,17,1.917362676187789,8.332822673799992,13,0,0,Top,Continuous
2130.400136660559,Block,singleGrain,14,3.696384554643604,2.786240958369105,8,0,0,Top,Investment
307.4791848488617,Blade,colGrain,26,2.838458689981626,3.594721007495953,25,0,0,Top,Continuous
1537.4866223366876,Blade,equiGrain,13,1.5846953661966727,9.84460589388244,10,0,0,Top,Continuous
1989.6600301552387,Nozzle,singleGrain,10,1.9500194947466536,4.129455532852463,3,0,0,Bottom,Continuous
1784.0624689895185,Valve,singleGrain,7,1.6684665253294702,5.460051251890732,1,0,0,Bottom,Continuous
1726.8921505365777,Nozzle,equiGrain,9,2.4512487715819877,2.789056101298266,2,0,0,Top,Continuous
1403.7813064566558,Nozzle,singleGrain,23,3.68677220152672,3.66866186888901,18,0,10,Top,Die
1265.5857989268611,Blade,singleGrain,20,2.878942767365833,3.546709746144536,23,0,0,Bottom,Die
1593.2535302951806,Blade,singleGrain,11,0.7546594064396552,7.206279555721319,9,0,0,Bottom,Investment
1383.4844756596408,Blade,singleGrain,7,1.9527454332645595,1.4462736669541922,0,0,0,Top,Continuous
1469.079066996347,Blade,colGrain,8,4.556255832065209,6.868109820274795,1,0,0,Top,Continuous
1257.493454930005,Blade,singleGrain,18,1.2523347372432534,9.685883322293844,22,4,0,Bottom,Die
1840.226864474742,Valve,singleGrain,9,1.44073027667907,5.347414105374553,1,0,0,Bottom,Die
1600.0323778624495,Block,equiGrain,18,3.3661802073863165,7.685798470566402,19,0,0,Top,Die
659.5638324115548,Nozzle,singleGrain,25,3.018059046975102,6.431751734098335,20,0,3,Top,Investment
735.0586572182243,Nozzle,singleGrain,30,1.371985689277647,8.072185983199697,16,0,0,Top,Die
1076.920983663249,Block,singleGrain,28,2.515043077095122,5.6649657988060085,20,0,0,Bottom,Continuous
1279.5555129428017,Valve,colGrain,19,0.8255791792462042,8.60984132578611,19,0,0,Bottom,Continuous
1884.104387547594,Block,equiGrain,9,2.316379685495683,7.106794690985986,2,0,0,Top,Continuous
1690.5277243261871,Nozzle,singleGrain,23,4.079943507943687,2.142484443002524,16,0,0,Bottom,Die
1731.560095467015,Valve,colGrain,11,4.179471914363872,9.127131434873156,10,0,0,Top,Continuous
1833.3678706408616,Block,singleGrain,16,3.3770967158605667,3.3948693742630147,13,0,0,Bottom,Continuous
1949.9001672259903,Block,colGrain,12,2.985829902936634,1.4719170094860905,10,0,0,Top,Investment
1365.2145061565732,Valve,colGrain,21,4.202179961125461,4.858725208296038,18,0,0,Top,Die
1372.4281499487834,Nozzle,equiGrain,20,4.4929314442535295,3.9438143113582265,16,0,0,Top,Investment
768.4971949603196,Nozzle,equiGrain,30,1.5852920398088697,5.972477972007549,16,0,0,Bottom,Continuous
866.7103373471584,Nozzle,singleGrain,24,1.4069017877510652,2.380513113554957,21,0,0,Top,Die
1264.998556971509,Valve,colGrain,23,4.013223892428447,8.616506488054604,17,0,0,Top,Die
1407.2918156883798,Nozzle,singleGrain,17,0.9000786989621457,9.038100572169316,17,0,0,Top,Investment
845.582602036895,Block,singleGrain,28,3.608604236649868,2.326572967280183,18,0,0,Top,Investment
1569.6784240450004,Nozzle,colGrain,23,3.20410963943135,7.100225862824277,21,0,0,Bottom,Continuous
2056.698402651291,Nozzle,singleGrain,11,1.6501624223408549,6.524277809224158,12,0,0,Top,Continuous
1891.2206798088464,Block,singleGrain,8,1.4322190089731306,2.7871386627836614,0,0,0,Top,Continuous
932.460715641743,Nozzle,singleGrain,27,1.190001737992358,3.9797705338591776,19,0,0,Bottom,Continuous
1979.6835405636928,Nozzle,colGrain,14,4.518100202819537,2.003702755312127,11,0,0,Top,Investment
1347.8589704655312,Valve,equiGrain,18,3.8006265414678393,7.412507163327148,21,0,0,Top,Die
803.8818517965944,Nozzle,colGrain,27,1.0157718982759876,2.982755659651452,19,0,0,Bottom,Continuous
1513.269142041676,Blade,colGrain,10,3.530551143316902,5.601556816894591,0,0,0,Top,Continuous
1019.226411280356,Block,equiGrain,25,3.1505710063481525,2.0682431773071315,19,0,0,Bottom,Die
1027.8700627733951,Blade,equiGrain,19,2.897381472370641,8.680153442084944,20,0,0,Bottom,Investment
1757.4932230555282,Nozzle,singleGrain,22,2.3104822674032284,6.198628052157088,12,0,0,Bottom,Die
1033.631801524046,Block,singleGrain,24,0.6556452979254498,1.7228461239601054,21,0,0,Bottom,Die
2031.330149955251,Block,equiGrain,6,1.9530104464656688,1.6210579310690434,2,0,0,Bottom,Die
1534.5907857901675,Block,equiGrain,21,1.705893521890639,7.180888086401311,22,0,0,Top,Die
434.684336909234,Blade,equiGrain,27,4.950105544282144,9.733695808597997,18,1,0,Top,Die
1519.0777755658446,Blade,equiGrain,10,2.307621727624789,3.779472893581249,1,0,0,Bottom,Die
2244.9680975137835,Nozzle,singleGrain,11,2.2734984130847606,6.094519640288954,13,0,0,Bottom,Die
1352.2389190580425,Blade,colGrain,10,0.7531886242880412,2.3047873163430683,1,0,0,Bottom,Die
640.572209394731,Valve,colGrain,24,0.5716004186826016,4.796631724660454,18,0,0,Bottom,Continuous
772.8498850185754,Nozzle,equiGrain,24,1.274859354978533,3.2456644649197086,22,0,0,Bottom,Investment
1304.3292952984907,Valve,colGrain,19,4.88311962522736,2.149195928414642,15,0,0,Top,Continuous
1712.128001961832,Valve,colGrain,6,3.025242272451907,5.957457885357333,0,0,0,Bottom,Continuous
1503.9474413240296,Nozzle,colGrain,19,2.4014156213426348,8.185751789065833,19,0,0,Bottom,Continuous
1348.4405094983297,Blade,singleGrain,7,0.737883739507881,6.470902259112279,3,0,0,Bottom,Investment
1544.098792921996,Blade,equiGrain,13,0.82544423773022,3.979154447110647,10,0,0,Top,Continuous
1400.444173236745,Blade,singleGrain,10,1.6818389594178222,5.785557250072371,0,0,0,Top,Investment
1694.0571453397024,Nozzle,equiGrain,8,0.7974008606756811,5.585055744776541,0,0,0,Top,Continuous
2109.309948894616,Block,singleGrain,10,0.7635043146385141,5.799251668592359,0,0,0,Bottom,Die
1644.271464906332,Nozzle,equiGrain,9,1.0779469562274733,3.455589325838539,0,0,0,Top,Investment
770.772975324842,Valve,singleGrain,26,4.423732461509724,8.841071330108814,22,0,0,Top,Die
1374.3021417293762,Blade,colGrain,10,1.7457432229732577,4.672994692898611,1,0,0,Top,Continuous
733.1419947854866,Nozzle,singleGrain,28,4.728137085541968,3.433606090956645,17,0,0,Top,Investment
1427.2046498792106,Blade,equiGrain,5,2.308078907865137,3.6791135916393594,0,0,0,Top,Die
1867.6116234346312,Nozzle,singleGrain,8,0.9926708526746232,7.124912799505701,1,0,0,Bottom,Continuous
551.4832835663143,Valve,equiGrain,30,4.1565269321700224,2.8079415418845537,20,0,0,Bottom,Die
1005.8737430845376,Blade,equiGrain,17,4.158962304128375,5.888747905414127,17,0,7,Bottom,Investment
1712.8781548735433,Block,colGrain,17,3.337623852788556,4.630156236650723,19,0,0,Top,Die
713.9272454967443,Valve,singleGrain,25,1.2668365514853384,6.3645429646538725,16,0,0,Bottom,Continuous
2212.4630984421256,Block,colGrain,15,3.420933950511444,1.918981264231028,7,0,0,Top,Continuous
1537.3687778508984,Blade,colGrain,8,4.230533375180997,9.705941678107513,2,0,0,Bottom,Die
1583.3278357724478,Valve,singleGrain,6,0.8234709621996232,3.600239205530403,0,0,0,Bottom,Investment
1890.6198686070015,Block,colGrain,5,1.6519807496871153,5.246654811222794,1,0,0,Top,Continuous
1781.6164774940246,Blade,colGrain,15,2.212776563160576,6.9664891273921565,11,0,0,Bottom,Die
1499.811605128401,Nozzle,colGrain,17,4.164352851225084,8.309213712304047,15,0,0,Bottom,Continuous
1820.2391608906655,Blade,colGrain,14,2.551622268759276,6.864461771510645,10,0,0,Bottom,Die
1757.2508151144718,Valve,colGrain,11,1.2772925422314112,5.782799089588638,9,0,0,Top,Continuous
993.9016796950464,Blade,singleGrain,20,4.425006839339896,2.6651975726816586,16,0,0,Top,Investment
1527.3747441660437,Block,colGrain,20,3.1802323222814044,1.1161047620660818,19,0,0,Top,Continuous
621.959442719147,Valve,equiGrain,27,2.6660435974900625,3.219451420622041,16,0,0,Top,Die
176.583349994248,Blade,colGrain,29,1.3957052382207522,4.495300958075878,20,0,0,Top,Investment
1262.4059791764112,Valve,equiGrain,21,2.7944414863559186,8.748828632815172,19,4,0,Bottom,Continuous
683.5423688732378,Valve,equiGrain,26,4.77445895215346,8.088838022308572,20,0,0,Top,Die
561.1795408536391,Nozzle,equiGrain,26,0.5327078261750504,1.8847139544772111,21,0,0,Top,Continuous
2071.729664340367,Nozzle,colGrain,15,3.3354361068985723,1.644863198105982,8,0,0,Top,Continuous
1789.9201334257164,Blade,singleGrain,11,3.470469053457514,4.752395826273522,10,0,0,Bottom,Continuous
442.27122183094826,Valve,colGrain,28,2.5341866024718467,3.2651292304531427,23,0,0,Top,Continuous
1472.928211149189,Nozzle,singleGrain,16,4.118971870117592,9.653721037431923,18,0,0,Top,Investment
2079.40513487684,Block,singleGrain,12,4.069335499459685,4.225421934737662,10,0,0,Top,Investment
1535.3264954043136,Valve,colGrain,7,3.654828719449755,5.10319015681498,1,0,7,Top,Die
388.692076649872,Blade,colGrain,29,4.4526251986440535,9.2623992866711,25,0,0,Bottom,Continuous
310.80721275648443,Blade,colGrain,28,3.983200900488696,4.657304923397799,25,0,0,Top,Continuous
2077.57069738369,Block,singleGrain,12,4.385929579808844,2.1421866199378656,9,0,0,Top,Investment
1946.768380110213,Blade,singleGrain,13,2.077243281400049,6.305787921815448,10,0,0,Bottom,Die
955.788072036096,Nozzle,singleGrain,26,1.6592870005253753,7.418596299510181,22,0,0,Bottom,Die
1153.987956320465,Blade,singleGrain,21,1.9473195443150555,6.15970100682802,18,0,0,Bottom,Investment
1689.664493353706,Valve,singleGrain,9,2.866485365537931,9.572346418244614,1,0,0,Bottom,Investment
1553.335313542203,Valve,colGrain,9,2.6134340763887582,8.191061870200748,0,0,0,Top,Investment
687.7185427714982,Valve,singleGrain,27,4.521969532430954,1.051263196233501,27,1,0,Top,Die
1752.343627201815,Valve,singleGrain,9,4.85734002074754,6.553033886221308,1,0,0,Top,Die
971.5518214879878,Blade,singleGrain,22,1.5698003962662583,9.263526472399086,19,0,0,Top,Investment
613.7175732455139,Valve,singleGrain,28,3.79935212356642,6.152269286160424,29,0,0,Bottom,Investment
1583.5544171985262,Block,singleGrain,21,4.489374849798777,7.605660048107524,14,0,0,Top,Investment
2167.573230751477,Nozzle,equiGrain,12,4.756416152758203,9.228754876539584,13,0,0,Bottom,Die
1612.68999924452,Blade,equiGrain,12,2.5816928243029533,3.432796807610348,10,0,0,Bottom,Investment
1578.77309478121,Nozzle,equiGrain,20,2.1173737413600278,9.89183036581328,19,0,0,Bottom,Die
1774.36178122008,Nozzle,singleGrain,5,2.6571610357045343,1.691574437744524,0,0,0,Top,Continuous
1691.7806154191371,Block,singleGrain,22,3.811725838485323,1.87423315827517,17,0,0,Top,Die
2122.752587735278,Block,singleGrain,11,4.642466315821048,6.206393729891873,11,0,0,Top,Continuous
646.2124805914896,Valve,equiGrain,27,3.973070270059378,9.024994359253784,14,0,0,Bottom,Continuous
1469.3059213886932,Valve,colGrain,5,4.413216397710484,9.157843155726612,3,1,0,Bottom,Investment
721.4750075307164,Valve,singleGrain,24,2.5902388258121816,1.712118021489061,19,0,0,Bottom,Investment
931.6485727068056,Blade,colGrain,21,4.870966525795676,7.534410492300287,17,0,0,Top,Investment
2234.874585061939,Nozzle,equiGrain,15,4.918256079498637,6.514403774449381,10,0,0,Bottom,Continuous
1782.340715004239,Blade,singleGrain,12,4.219173872713776,3.2057140709639773,10,0,0,Top,Die
1710.4636179711515,Nozzle,singleGrain,16,2.2104920536430503,7.340527893711557,15,0,0,Bottom,Die
1037.1766600323303,Blade,colGrain,20,0.9404163612172756,4.451654208126632,18,0,0,Top,Die
2083.9683686615226,Block,colGrain,14,0.9315722964313032,9.007201330629805,14,0,0,Top,Continuous
1494.3135183499176,Nozzle,singleGrain,16,1.0961537556090888,7.358891086740235,21,0,0,Bottom,Investment
1868.8995741444908,Nozzle,colGrain,14,3.978440513805612,3.4431351148452705,14,0,0,Top,Investment
543.4521655580581,Block,equiGrain,29,0.6767517013776176,9.139606530803228,21,0,5,Top,Investment
1942.3021334455184,Nozzle,colGrain,13,3.421496437211036,4.280599529052686,10,0,0,Top,Investment
1915.7730811669207,Block,singleGrain,6,1.3807618290797898,8.766206905465122,2,1,0,Top,Continuous
1452.8699585085528,Blade,colGrain,8,3.284083755738604,8.913667857738238,3,0,0,Bottom,Continuous
1744.358589063118,Nozzle,singleGrain,10,2.8763312523572973,1.3314028073323343,0,0,0,Top,Investment
2204.9438483857493,Block,colGrain,14,2.925831676129621,9.46901424934433,10,0,0,Bottom,Continuous
1398.0169461852174,Valve,singleGrain,6,1.7103565680878563,7.158914993120512,1,0,7,Bottom,Investment
1553.2620745187685,Valve,equiGrain,7,0.6081871718908285,6.572418280557759,0,0,0,Bottom,Die
1692.0513238387591,Valve,colGrain,13,1.0654960575566934,1.6347308555288045,14,0,0,Bottom,Investment
1541.004354241714,Blade,equiGrain,7,1.831986424140009,5.984751298536825,1,0,0,Bottom,Die
338.2564022782536,Blade,equiGrain,28,2.145825697365077,4.028923094935831,21,0,0,Bottom,Investment
711.1710671957574,Valve,colGrain,25,4.279372589616928,1.4644969524395095,21,0,0,Bottom,Die
515.1542798063715,Valve,singleGrain,27,4.771138279883856,6.050077059477136,26,0,0,Top,Investment
895.2282586990018,Nozzle,equiGrain,26,4.689014528238713,3.2254153603337685,20,0,0,Bottom,Continuous
1973.520437682628,Block,colGrain,8,4.514886760529008,5.630995033161056,0,0,6,Top,Die
781.1195072924418,Nozzle,singleGrain,30,2.845990135729429,5.778488596964487,20,0,0,Top,Continuous
344.7114487383352,Blade,equiGrain,29,2.2963432945825355,7.565122773417364,24,0,0,Bottom,Continuous
1539.3565662144374,Nozzle,singleGrain,20,3.4595288333884184,4.790475359014948,24,0,0,Top,Continuous
1292.863066005019,Valve,colGrain,16,1.1304033750276794,9.24772875613107,18,0,0,Top,Continuous
1735.4209909784036,Blade,colGrain,14,3.189524421081653,6.670795788109187,10,0,0,Bottom,Die
1578.660812922309,Block,singleGrain,22,4.721353444339886,4.015653985646079,18,0,0,Top,Investment
874.584088531989,Valve,singleGrain,24,4.788460867002718,8.73804994416145,21,2,0,Bottom,Continuous
1752.2820397495525,Blade,singleGrain,13,3.685525523212209,6.0032777836554905,10,1,0,Top,Continuous
839.0847563578574,Block,singleGrain,26,3.887602571749613,9.150178502901364,20,0,0,Top,Investment
1968.624679583938,Valve,singleGrain,11,4.16931239891683,3.871766868475439,9,0,0,Bottom,Continuous
1513.4609460787474,Blade,colGrain,6,2.741925190102759,3.823380435356707,0,0,0,Bottom,Continuous
439.77094860590046,Blade,equiGrain,24,0.72713673497361,7.835986471466901,21,0,0,Bottom,Continuous
1267.7698817431733,Blade,singleGrain,20,3.925819100561024,4.259613007307559,16,0,0,Bottom,Continuous
2242.482720188681,Block,equiGrain,11,3.5896323367714595,4.539682605746425,10,0,0,Bottom,Continuous
1327.8164046213635,Valve,colGrain,21,3.841104855987974,9.424573523370295,19,0,0,Bottom,Continuous
2183.8310454568264,Nozzle,singleGrain,11,4.651501063294987,1.1839069958030235,8,0,0,Bottom,Die
1773.9761750046346,Valve,colGrain,13,1.260497043904525,2.0859992729743766,10,0,0,Top,Die
1777.3606322888013,Valve,singleGrain,12,2.8475187631188152,5.423713554933123,12,0,0,Top,Investment
778.0155230294689,Nozzle,singleGrain,28,4.049067928493644,1.0749398913498855,25,0,0,Top,Die
1723.2588153788456,Block,equiGrain,16,3.4930010640462537,3.424654723167349,18,0,0,Bottom,Die
2130.731833273704,Nozzle,equiGrain,15,2.4346176589725554,6.479831206719044,9,0,0,Top,Die
1651.2352240594632,Nozzle,singleGrain,20,1.5059286907629614,5.50385975554604,16,0,0,Bottom,Die
330.1000176052602,Blade,singleGrain,29,0.8547551638865278,9.200472715996993,22,0,0,Top,Die
1430.4524331123134,Valve,colGrain,17,4.917161063190085,4.757098678213921,22,0,0,Bottom,Die
1293.9505360366963,Valve,singleGrain,19,4.361631614344237,2.7034767203726373,18,0,0,Bottom,Investment
1283.473984614153,Blade,equiGrain,5,4.564607510580461,5.690156023160397,2,0,0,Top,Investment
1982.383126577756,Nozzle,singleGrain,5,4.861740561879819,3.036109274543343,0,0,0,Top,Die
569.960561236994,Valve,equiGrain,27,3.439858834993384,5.830207891420261,18,0,0,Top,Continuous
1627.006117346668,Valve,singleGrain,5,2.0515254627155857,1.71200158800858,1,0,0,Top,Continuous
1265.9453578539485,Blade,equiGrain,8,4.446353415476411,7.444496315578134,1,0,0,Top,Investment
1671.2227885356265,Block,colGrain,16,4.607224263621959,5.906296327616473,19,0,0,Bottom,Continuous
1497.678437898901,Nozzle,singleGrain,17,0.7435958068774859,5.120129132614029,21,0,0,Bottom,Investment
1928.2570210187137,Nozzle,colGrain,13,4.245365476034758,4.075907311820797,8,0,0,Top,Investment
409.1796129499107,Blade,singleGrain,25,3.7057561633906686,4.387059144372962,21,0,0,Top,Investment
1201.4723887000564,Blade,singleGrain,22,3.5492000591199275,5.960178348964219,18,0,0,Top,Continuous
1912.7224103069163,Nozzle,colGrain,11,3.551638488340404,9.771804192908922,9,0,0,Top,Die
1142.1196115150256,Blade,colGrain,21,3.762289897134629,5.748305607062579,18,0,0,Top,Continuous
2045.9916658730456,Block,equiGrain,12,4.873092250946855,2.15090564024188,9,0,0,Bottom,Investment
1525.8497634510004,Blade,equiGrain,13,2.237079768549962,7.910486958984425,12,0,0,Top,Investment
1998.8908841338805,Block,colGrain,12,1.3381061167291457,9.37466522130554,15,0,0,Top,Investment
1140.1247754511337,Blade,colGrain,19,2.298728758537538,7.614840124034274,21,4,0,Top,Die
2050.4775700510763,Nozzle,equiGrain,14,1.0503348873465592,5.184860732823631,11,0,0,Top,Die
1146.9655104375538,Blade,singleGrain,18,3.8201250290962623,1.8244989648398664,20,0,0,Top,Continuous
1282.351355036085,Blade,singleGrain,21,1.8373190455777284,2.3594502669688744,18,0,0,Bottom,Die
1558.7419249385912,Nozzle,singleGrain,22,3.7081380079989823,6.035968652104492,20,4,0,Bottom,Continuous
1856.3821010593415,Valve,equiGrain,15,3.9950454441949153,3.8892636468844337,8,0,0,Top,Continuous
1379.5117477089034,Valve,equiGrain,16,1.2333468693593783,7.728392559533729,13,0,0,Bottom,Die
2124.064090304123,Nozzle,colGrain,15,1.6741993639297763,8.602746848483694,9,3,0,Bottom,Continuous
1604.3720436886615,Blade,singleGrain,6,3.5704998131102106,6.527505306204687,0,0,0,Bottom,Die
1250.5126363509698,Valve,colGrain,16,3.014587444625538,2.183154949665167,20,0,0,Bottom,Investment
1684.066562137766,Nozzle,colGrain,5,2.1129823712777185,1.0721143234493893,0,0,0,Top,Continuous
1454.4717587849746,Nozzle,singleGrain,16,0.5330740016612212,6.752251064145269,9,0,0,Top,Continuous
1765.1521266006446,Nozzle,colGrain,5,4.60014585911387,7.587413133388267,1,4,0,Bottom,Investment
2157.081189852035,Valve,singleGrain,15,4.91475894538856,6.702141673002885,10,0,0,Bottom,Die
339.0310971902609,Blade,colGrain,24,3.121983797699649,7.760905160017931,18,0,0,Bottom,Investment
861.495587849871,Block,singleGrain,27,0.7767669294665627,7.2226613649383635,22,0,0,Top,Continuous
1510.858771381113,Block,equiGrain,21,2.969679845387884,2.0354770548694168,18,0,0,Bottom,Investment
1486.4526840368276,Nozzle,colGrain,20,0.6051460773694486,9.605830759288397,18,0,0,Bottom,Die
2118.887931961517,Block,equiGrain,13,3.75162672204152,6.34704968019957,11,0,0,Top,Continuous
1603.361220106147,Blade,equiGrain,14,4.431236869000426,2.631725543280351,7,0,4,Bottom,Investment
1327.104647832808,Valve,equiGrain,17,4.047112352581776,4.755012273138892,17,0,0,Top,Die
498.2178191323964,Valve,singleGrain,29,2.952956766410445,2.616053591807898,19,0,0,Top,Investment
1532.5789336972884,Valve,colGrain,6,3.8557108512084506,9.365850765300957,0,0,0,Top,Continuous
943.9897125414194,Block,singleGrain,29,2.7470502842115625,2.6574177782734063,26,0,0,Bottom,Continuous
849.5289235262949,Block,singleGrain,29,3.614649238767287,1.0841766899741525,21,0,0,Bottom,Investment
1467.4929217404788,Nozzle,singleGrain,23,3.428633248367812,5.283457001755374,21,0,0,Top,Investment
685.4229569183675,Block,equiGrain,29,2.1366907971074696,6.809349363287513,21,0,0,Top,Investment
628.8137833980612,Valve,colGrain,28,1.939033805512751,8.697360767511235,22,0,0,Bottom,Die
1049.676358776308,Block,equiGrain,25,3.063860545157445,9.746333384694807,21,0,0,Bottom,Die
691.8403604538031,Block,equiGrain,28,3.1830350529896365,9.434053658328304,29,0,0,Bottom,Investment
406.5878074089659,Valve,equiGrain,26,3.4895340980579204,8.284411477144793,22,0,0,Top,Investment
666.9962107483518,Nozzle,colGrain,27,0.5791666940955853,6.9758005340433575,27,0,0,Bottom,Continuous
2088.077919281477,Block,singleGrain,11,2.4594031280909308,8.600978945798218,8,2,0,Top,Investment
1020.7622288242794,Blade,singleGrain,23,2.625469894992172,4.16449032715419,17,0,0,Top,Investment
1728.041454327764,Valve,singleGrain,5,3.8320991406948623,8.605178882146085,1,0,0,Bottom,Continuous
1130.170241254979,Blade,equiGrain,17,1.663349224090839,4.670542979211761,18,0,6,Bottom,Continuous
1356.557037187923,Valve,singleGrain,23,3.474377091054341,7.888358806559061,17,0,0,Top,Continuous
1489.7263658155712,Blade,singleGrain,12,4.515195710016548,4.28298188068071,9,0,2,Top,Investment
478.11100483249794,Blade,equiGrain,27,2.867049667938812,8.653583402377834,23,0,0,Bottom,Die
1272.5820399660051,Valve,equiGrain,23,3.6408714243293048,4.104327786998372,13,0,0,Top,Continuous
1950.490987992376,Nozzle,singleGrain,8,3.1126726553975628,2.394884034439692,1,0,0,Bottom,Continuous
1953.9545954581895,Valve,singleGrain,12,1.7816679172135963,6.296786783144012,9,0,0,Bottom,Investment
